synset	lemma	annotation	goodness label	confidence	language
00017782-a	bisa diterima	KEEP	None	1	English
15224486-n	masa	KEEP	O	1	Polish
00024356-r	nggak	KEEP	None	1	English
13661273-n	$	KEEP	None	1	Spanish
04959230-n	warna	KEEP	O	1	Polish
02062212-v	terlontar	KEEP	None	1	English
00643250-a	kreatif	KEEP	O	1	Japanese
00661824-v	simaklah	KEEP	None	1	Spanish
03704210-n	majalah	KEEP	Y	1	English
01326528-v	melenyapkan	DELETE	O	1	Finnish
00916464-n	pertanian	KEEP	Y	2	English, Spanish
09451517-n	permukaan	KEEP	O	1	Polish
02593107-v	bekerja	KEEP	O	1	Spanish
02600490-v	menggunakan	KEEP	O	1	English
00849357-a	anggun	KEEP	Y	1	English
05902327-n	rencana	KEEP	O	1	Spanish
07071942-n	musik	KEEP	None	1	English
06277992-n	video	KEEP	L	1	English
00238022-n	sst	DELETE	X	1	Spanish
00239908-r	tiap	KEEP	O	1	Finnish
02669081-v	di luar	DELETE	None	1	English
00320852-n	pembukaan	DELETE	O	1	Spanish
01100830-v	makan	DELETE	O	1	English
07993279-n	fauna	KEEP	O	4	Finnish, English, Slovene, Portuguese
08909107-n	sulawesi	KEEP	X	1	English
00087736-v	memasukkan	DELETE	O	1	English
00262249-n	dekorasi	KEEP	O	1	Japanese
07006119-n	teater	KEEP	Y	1	Finnish
01503061-n	burung	KEEP	Y	1	Spanish
01182709-v	makanan	DELETE	O	1	English
00965606-a	terkenal	DELETE	O	1	English
01168468-v	menyantap	KEEP	Y	1	English
08435388-n	sistem	KEEP	Y	1	Spanish
09217230-n	pesisir	KEEP	O	1	Thai
09816771-n	kolega	KEEP	O	1	English
01778212-a	fisik	KEEP	None	1	English
10990963-n	garibaldi	KEEP	None	3	Finnish, English, Polish
08236438-n	konsortium	KEEP	O	1	English
00049220-r	sekarang	KEEP	O	1	Portuguese
08672738-n	perkampungan	KEEP	O	2	English, Portuguese
00120796-v	biar	DELETE	O	1	English
00721437-v	temukan	KEEP	X	1	English
00959827-v	berarti	KEEP	None	2	English, Spanish
08588152-n	bhg dlm	DELETE	X	1	English
01167981-v	dining	KEEP	None	1	Portuguese
07985948-n	ruang	KEEP	O	1	English
04606014-n	kalungan bunga	KEEP	X	1	English
02727462-v	tinggal	KEEP	O	1	English
05718935-n	musik	KEEP	O	1	English
07713895-n	kubis	KEEP	O	1	English
15164957-n	hari	KEEP	O	1	Finnish
02163746-v	lihat	KEEP	None	1	Greek
00173764-a	tata	KEEP	None	1	English
01692222-a	luar	KEEP	Y	1	English
05761559-n	kenangan	KEEP	O	1	English
15245829-n	masa	KEEP	Y	1	English
00230746-v	berkembang	KEEP	O	1	English
04507155-n	payung	KEEP	Y	1	English
14038993-n	keinginan	KEEP	O	1	Finnish
00029367-r	dan	KEEP	None	1	English
01410606-a	seiras	DELETE	Y	1	Spanish
04677514-n	raut muka	KEEP	None	1	English
00046299-r	sangat	KEEP	O	1	Finnish
04096066-n	erskine road	KEEP	None	1	English
02632940-v	meliputi	KEEP	O	1	English
02958392-a	prancis	KEEP	None	1	English
03076663-a	jawa	KEEP	None	1	English
00524682-v	menganut	DELETE	O	1	Finnish
05129565-n	perpisahan	DELETE	O	1	Finnish
01555133-a	terlebih	KEEP	None	1	English
07781319-n	mackerel	KEEP	None	1	English
07722485-n	daun bawang	KEEP	X	1	English
00689344-v	pandang	KEEP	Y	1	English
00026385-v	santai	KEEP	None	1	English
02627934-v	meminta	DELETE	O	1	English
03003344-a	inggeris	KEEP	None	1	English
06619065-n	pertunjukan	KEEP	Y	1	English
05269901-n	tulang	KEEP	Y	1	English
01617192-v	ciptakanlah	KEEP	None	1	Spanish
08303275-n	federasi	KEEP	X	1	Portuguese
02416278-v	berdampingan	KEEP	Y	1	English
14524661-n	suasana	KEEP	O	1	Portuguese
12432808-n	bawang	KEEP	O	1	Polish
02467662-v	terbagi	KEEP	None	1	Finnish
03642806-n	laptop	KEEP	O	1	Portuguese
12125890-n	nasi	DELETE	O	1	Portuguese
00141806-n	pemeriksaan	KEEP	O	1	English
00300247-r	mungkin	KEEP	O	1	Slovene
00099712-r	lebih	KEEP	O	1	Portuguese
08594286-n	dawai	DELETE	O	1	English
01619725-v	diperbarui	KEEP	None	1	English
02443849-v	dioperasikan	KEEP	X	1	Arabic
00274724-v	makan	DELETE	O	1	English
08570758-n	lapangan	KEEP	Y	1	Thai
00715239-v	menemukan	KEEP	O	1	English
04732543-n	ciri	KEEP	O	1	Spanish
07622708-n	kue	KEEP	O	1	English
10476086-n	pesakitan	KEEP	None	1	English
00166025-r	lama	KEEP	O	1	English
01664172-v	membagar	DELETE	O	1	English
15247110-n	seketika	KEEP	O	1	Finnish
00251064-v	berevolusi	KEEP	O	1	Greek
02169702-v	dengarkan	KEEP	None	1	Greek
05924920-n	siri	DELETE	O	1	English
02077656-v	meluwengkan	DELETE	O	1	Arabic
02571901-v	mendengarkan	KEEP	L	1	English
07555184-n	berminat	KEEP	None	1	Greek
02872501-a	budaya	KEEP	O	1	Spanish
10689878-n	bakat	KEEP	O	1	English
00988028-v	merupakan	KEEP	O	1	English
01204294-n	dawai	DELETE	O	1	English
02547586-v	membantu	KEEP	Y	1	English
01675190-a	luar biasa	KEEP	Y	1	English
00705891-a	cantik	KEEP	O	1	English
09834699-n	penari balet	KEEP	X	1	Portuguese
06512580-n	aplikasi	KEEP	O	1	English
01157517-v	memakai	KEEP	None	1	English
02023107-v	bertemu	KEEP	Y	1	English
02702508-v	senilai	KEEP	None	1	English
05844105-n	gaya	KEEP	O	1	Portuguese
01099592-v	kalah	KEEP	Y	1	English
05930736-n	berbentuk	DELETE	O	1	Slovene
08400452-n	sejumlah	KEEP	Y	1	English
02716767-v	temani	KEEP	X	1	English
11473954-n	sinar	KEEP	O	1	Polish
01733477-v	digelar	KEEP	None	1	Spanish
00045607-r	di sebelah sana	DELETE	X	1	English
07709333-n	sayur-sayuran	KEEP	O	1	English
01405044-v	memukul	KEEP	O	1	Spanish
00324427-v	mendidih	KEEP	O	1	English
13794417-n	relevansi	KEEP	O	1	English
10309896-n	saudagar	KEEP	Y	1	English
01214265-v	membutuhkan	DELETE	O	1	Greek
06206800-n	hormat	KEEP	O	1	English
01410606-a	seperti	DELETE	O	1	Spanish
00509432-r	lurus	KEEP	O	1	English
02304982-v	kumpulkan	KEEP	X	1	English
06947032-n	bahasa inggris	KEEP	None	1	English
05625465-n	imajinasi	KEEP	None	1	Polish
02327200-v	berikan	DELETE	Y	1	English
06706317-n	menyebut	KEEP	O	1	English
07456188-n	kompetisi	KEEP	Y	1	Japanese
02603699-v	berdiri	DELETE	O	1	English
02587532-v	mengaturkan	DELETE	Y	1	English
00603298-v	melatih	KEEP	Y	1	English
02131072-a	seksi	KEEP	O	1	English
02460502-a	benar	KEEP	Y	1	English
08500433-n	angkasa lepas	DELETE	None	1	English
07747951-n	jeruk mandarin	KEEP	X	1	English
01984902-v	duduk	KEEP	O	1	English
07841345-n	kuning telur	KEEP	O	1	Portuguese
13948136-n	kedudukan	KEEP	O	1	Japanese
13770169-n	sendok	KEEP	O	1	Greek
08977211-n	karachi	KEEP	None	1	Japanese
01734502-v	ulang	KEEP	X	1	English
04152593-n	layar	KEEP	O	1	English
01256332-a	pedas	KEEP	Y	1	English
08873622-n	london	KEEP	None	1	Portuguese
01653873-v	buat	KEEP	L	1	Spanish
05869584-n	semuanya	KEEP	O	1	Spanish
00142191-v	berbentuk	KEEP	O	1	English
01291941-v	mendekatkan	KEEP	O	1	English
02295998-a	piawai	DELETE	O	2	Japanese, English
04628192-n	kehangatan	KEEP	O	1	English
01180351-v	hidangkan	KEEP	X	1	Finnish
13863771-n	talian	DELETE	None	1	Spanish
08622950-n	lokasi	KEEP	O	1	Portuguese
13137409-n	beri	DELETE	O	1	English
14514805-n	kekaisaran	KEEP	O	1	English
02506555-a	macam	KEEP	None	1	English
03748162-n	gerai	KEEP	None	1	English
02685951-v	memimpin	DELETE	O	1	English
00586262-n	pos	KEEP	O	1	English
02648253-v	abadikan	KEEP	X	1	English
00649481-v	dijelajahi	KEEP	None	1	English
10180178-n	pemegang	KEEP	O	2	Japanese, English
02346895-v	mengadopsi	KEEP	None	1	Arabic
01505254-v	menarik perhatian	KEEP	None	1	English
01645601-v	membuatkan	DELETE	O	1	English
08295138-n	cis	KEEP	None	1	English
00243918-n	pematangan	KEEP	None	1	English
08682575-n	barat	KEEP	O	1	English
00203783-r	tidak terbatas	KEEP	X	1	Portuguese
02649830-v	tinggal	KEEP	O	1	English
02407603-a	santai	KEEP	Y	1	English
02415390-a	kental	KEEP	Y	1	English
00701040-v	membentuk	KEEP	O	1	English
01495725-a	maksimal	KEEP	Y	1	Portuguese
04837425-n	laga	KEEP	Y	1	English
07527352-n	kegembiraan	KEEP	Y	1	Finnish
03640660-n	jalan	KEEP	O	1	English
01197014-v	menggulingkan	DELETE	O	1	Spanish
04024396-n	tusukan	KEEP	None	1	English
00968211-v	membagi	KEEP	O	1	English
02635956-v	ke	DELETE	O	1	English
00081836-n	belanja	KEEP	Y	1	English
05109511-n	pelengkap	KEEP	O	1	Spanish
01982395-v	berantuk	DELETE	O	1	Finnish
05142641-n	guna	KEEP	None	1	English
02664769-v	berimbang	DELETE	O	1	Spanish
01010862-a	pertama	KEEP	Y	1	English
09466280-n	alam	KEEP	Y	1	English
01462005-v	merampaikan	DELETE	O	1	Finnish
01989873-v	tenggelam	KEEP	Y	1	Arabic
06788785-n	resep	KEEP	Y	1	English
02004009-v	mengikuti	KEEP	O	1	English
01539063-v	meresapi	KEEP	O	1	English
10077593-n	pecinta	KEEP	X	1	Spanish
01777210-v	menyukai	KEEP	O	1	English
02556126-v	mendukung	KEEP	O	1	English
01508719-a	agak	KEEP	O	1	Portuguese
02687385-v	menuntun	DELETE	O	1	English
09505418-n	dewa	KEEP	Y	1	English
07849336-n	yogurt	KEEP	None	1	Polish
13742573-n	satu	KEEP	O	1	English
00744916-a	sukar	KEEP	Y	4	Finnish, English, Spanish, Thai
14546227-n	bentuk	DELETE	O	1	English
02776631-n	tong heng oriental pastry	KEEP	None	4	Finnish, English, Slovene, Portuguese
00355258-a	tetap	KEEP	O	1	English
01664172-v	membentuk	DELETE	O	1	English
12136206-n	tebu	KEEP	O	1	Spanish
02355596-v	ada	DELETE	O	1	Spanish
05774129-n	kesimpulan	KEEP	None	1	English
01020393-a	pas	KEEP	O	1	Spanish
00182406-v	masukkan	KEEP	X	1	English
08593924-n	tali	DELETE	O	1	Spanish
05218119-n	mayat	KEEP	Y	1	Spanish
02143283-v	menyingkap	KEEP	Y	1	English
01725051-v	bermain	KEEP	Y	1	Greek
01197014-v	mengganyang	DELETE	O	1	Spanish
03640660-n	lorong	KEEP	O	1	English
00588797-a	puas	KEEP	Y	1	English
00028651-n	tempat	DELETE	O	1	English
01326528-v	menghancurkan	DELETE	O	1	Finnish
02450256-v	mengikuti	KEEP	O	1	Arabic
08653314-n	udara	KEEP	O	1	Finnish
02343595-v	korban	KEEP	O	1	English
08613593-n	kelihatannya	DELETE	O	1	English
01181741-v	menggerakkan	KEEP	O	1	English
00087736-v	mengarik	DELETE	O	1	English
07666733-n	daging domba	KEEP	X	1	Finnish
00087736-v	mengerut	DELETE	O	1	English
06891493-n	persembahan	KEEP	O	1	English
02598143-v	kumpul	KEEP	O	1	Finnish
00948670-a	internal	KEEP	None	1	Slovene
01166093-v	bersikap	DELETE	O	1	English
00573225-a	dipersembahkan	KEEP	None	1	English
01565921-v	habis dimakan	DELETE	X	1	English
00125841-v	menjadi	KEEP	O	1	English
07498210-n	suka	KEEP	O	1	English
02881193-n	semangkuk	KEEP	None	1	English
01574036-a	alami	KEEP	None	1	English
02106006-v	merasa	KEEP	O	1	English
00051192-n	kembali	KEEP	Y	1	Portuguese
02102398-v	mengendarai	KEEP	O	1	English
04814238-n	keindahan	KEEP	O	1	English
08507558-n	asal	KEEP	O	1	English
01214265-v	mengarik	DELETE	O	1	Greek
00339738-v	terjadi	KEEP	O	1	Finnish
00295701-n	perjalanan	KEEP	O	1	English
08570634-n	padang rumput	KEEP	Y	1	English
03427296-n	pagar	KEEP	Y	1	Finnish
05840650-n	versi	KEEP	O	1	English
02238085-v	mendapatkan	KEEP	Y	1	English
03699975-n	machine	KEEP	None	1	English
08677628-n	tempat peristiwa	DELETE	X	1	English
06787150-n	tujuan	KEEP	O	1	English
08078020-n	rumah tangga	KEEP	Y	1	Portuguese
01391351-a	kecil	KEEP	Y	1	English
00105958-v	rasakan	KEEP	None	1	English
01148283-a	ria	KEEP	Y	1	English
01932973-a	ada	KEEP	O	1	English
01568375-a	internasional	KEEP	Y	2	Finnish, English
02020590-v	memukul	DELETE	O	1	English
00063014-n	rekor	KEEP	Y	1	English
06495328-n	jadwal	KEEP	None	1	Portuguese
02397637-v	dijadikan	KEEP	None	1	English
01975138-a	berhubungan	KEEP	O	1	English
13137409-n	sejenis buah	DELETE	X	1	English
14918994-n	dupa	KEEP	O	1	Slovene
01666131-v	meracik	KEEP	Y	1	Finnish
01264050-n	rujukan	KEEP	O	1	English
09903153-n	selebriti	KEEP	O	1	English
00028651-n	jarak antara	DELETE	X	1	English
01103021-a	tertentu	KEEP	O	1	English
07571547-n	dim sum	KEEP	None	1	Japanese
00051848-r	langsung	KEEP	O	1	English
02052333-a	perkotaan	KEEP	None	1	English
15237250-n	musim panas	KEEP	Y	1	English
02242464-v	menjual	KEEP	Y	1	English
02384940-v	undang	KEEP	L	1	English
07699584-n	noodles	KEEP	None	1	Spanish
00652900-v	bandingkan	KEEP	None	1	Finnish
01890792-v	mengejang	KEEP	O	1	English
01975138-a	berkaitan	KEEP	O	1	English
02655135-v	makhluk	DELETE	O	1	English
00157462-v	semakin	KEEP	O	1	English
05833840-n	ide	KEEP	Y	1	English
00525453-a	lengkapi	KEEP	None	1	English
15149180-n	1930-an	KEEP	None	1	English
01632537-a	resmi	KEEP	Y	1	English
02975412-n	sarung bantal	KEEP	None	1	English
00120095-r	bersamaan	KEEP	M	1	English
07654667-n	iris	KEEP	Y	1	English
07955057-n	isi	KEEP	L	1	English
02608347-v	berawal	KEEP	O	1	English
09629752-n	wisatawan	KEEP	O	1	English
01381549-v	mengerahkan	KEEP	O	1	Finnish
01182709-v	melayani	DELETE	O	1	English
03478907-n	aula	KEEP	X	1	Portuguese
00770437-v	menjadikan	DELETE	O	1	Spanish
05217168-n	jasmani	DELETE	O	1	English
14524661-n	suasana hati	KEEP	X	1	Portuguese
00679937-v	memilih	KEEP	Y	1	English
05868272-n	tengah	KEEP	Y	1	English
01192510-v	nikmati	KEEP	X	1	English
02702656-a	kontrak	KEEP	O	1	Portuguese
01493234-v	memasukkan ke dalam	KEEP	X	1	English
00745499-v	pesan	KEEP	L	1	English
00270446-r	nama lain	DELETE	X	1	Finnish
01428578-v	membuatkan	DELETE	O	1	English
03135152-n	palang	KEEP	O	1	Slovene
13137409-n	buah	KEEP	O	1	English
00351638-n	pengurangan	KEEP	Y	1	English
03670849-n	rangka	DELETE	O	1	Spanish
01117541-n	jual	KEEP	Y	1	English
08629508-n	bahagian belakang	DELETE	X	1	English
02043217-a	persegi	KEEP	Y	1	Portuguese
01985128-n	crayfish	KEEP	None	1	Polish
09437454-n	lereng	KEEP	O	1	English
13724582-n	kg	KEEP	None	1	Polish
08402442-n	kedubes	KEEP	None	1	English
03186285-n	dhow	KEEP	None	1	English
01380267-a	udara	KEEP	O	2	English, Spanish
07234881-n	pembacaan	KEEP	O	1	English
05074774-n	tempat	KEEP	O	1	Slovene
01446901-v	melambaikan	KEEP	L	1	English
00834198-a	efektif	KEEP	Y	1	English
01508719-a	lunak	KEEP	O	1	Portuguese
13860793-n	bentuk	KEEP	O	1	English
00514069-v	menyoroti	KEEP	None	1	English
00238022-n	penampilan	KEEP	None	1	Spanish
03743902-n	memorial	KEEP	O	1	Portuguese
00138611-r	mungkin	KEEP	O	1	English
00795632-v	dimiliki	KEEP	None	1	English
05924920-n	piawai	DELETE	O	1	English
02687385-v	mengemudikan	DELETE	O	1	English
05839024-n	persembahan aneka ragam	DELETE	X	1	English
00542120-v	posisi	DELETE	O	1	English
04880273-n	kecanggihan	KEEP	O	1	Portuguese
00770437-v	ada	DELETE	O	1	Spanish
00510749-r	begitu	KEEP	O	1	English
01475953-v	terlepas	KEEP	O	1	English
02898922-a	budaya	KEEP	None	1	Polish
00251791-v	berasal	KEEP	O	1	Slovene
05921123-n	inti	KEEP	O	1	English
01193099-v	pajuh	DELETE	Y	1	English
08253815-n	makan malam	KEEP	O	1	Spanish
00819274-n	pelestarian	KEEP	O	1	Japanese
02210855-v	mengantongi	DELETE	O	1	English
00528836-v	menyingsing	KEEP	O	1	English
09031653-n	swiss	KEEP	X	1	Japanese
07673397-n	minyak	KEEP	Y	1	Slovene
01180351-v	penyajian	KEEP	None	1	Finnish
02609203-v	dimulai	KEEP	X	1	English
00514884-a	semua	KEEP	O	1	Finnish
02967791-a	korea	KEEP	None	1	English
00050681-r	tidak	KEEP	L	1	English
00915830-v	bisik	KEEP	None	1	English
15143477-n	kematian	KEEP	O	1	English
00074095-r	yang lalu	KEEP	X	1	English
01422556-a	siaran langsung	KEEP	O	1	English
00184117-v	campur	KEEP	L	1	Finnish
05840188-n	contoh	KEEP	O	1	Polish
01639714-v	rancang	KEEP	Y	1	English
06930633-n	tiociu	KEEP	None	1	English
04677514-n	rupa bentuk	DELETE	None	1	English
00624476-v	membawa	DELETE	O	1	English
02620587-v	adalah	KEEP	L	1	Spanish
00896803-v	alasan	KEEP	O	1	English
02664769-v	merupakan	KEEP	None	1	Spanish
00250898-r	di antara	KEEP	L	1	Finnish
09882007-n	pengusaha	KEEP	O	1	Finnish
15010703-n	garam	KEEP	O	1	Portuguese
05159225-n	keistimewaan	KEEP	Y	1	English
02108654-v	dapat	DELETE	O	1	English
09474162-n	dinding	KEEP	O	1	Polish
02015598-v	meninggalkan	KEEP	Y	1	Arabic
05870615-n	hibrid	KEEP	None	1	English
02000868-v	ikut	KEEP	O	1	Arabic
05332802-n	ginjal	KEEP	Y	1	Portuguese
00270446-r	atau	DELETE	O	1	Finnish
02699941-v	cocok	KEEP	O	1	English
08369406-n	generasi	KEEP	Y	1	English
03354903-n	bendera	KEEP	Y	1	English
14911704-n	tar	KEEP	O	1	Spanish
02531199-v	berusaha	KEEP	Y	1	English
00045607-r	di seberang sana	DELETE	X	1	English
01096750-a	terpajang	KEEP	None	1	Spanish
13139647-n	kulit	KEEP	O	1	Finnish
15165490-n	tengah hari	KEEP	O	1	English
01749184-v	mencetak	KEEP	O	1	English
04799133-n	etnis	KEEP	O	1	English
02077148-v	kembang	KEEP	Y	1	English
00577525-n	pelayanan	KEEP	Y	1	English
13983304-n	pencahayaan	KEEP	O	2	Spanish, Portuguese
02342800-v	berkembang	KEEP	Y	1	Spanish
00589904-v	mendapat	KEEP	O	1	English
00971075-a	modis	KEEP	Y	1	English
00884466-n	kursus	KEEP	Y	1	Portuguese
06470073-n	dokumentasi	KEEP	Y	1	English
09963574-n	koki	KEEP	O	1	English
09411430-n	river	KEEP	X	1	Portuguese
00838367-n	bekalan makanan	DELETE	X	1	English
08068597-n	hollywood	KEEP	None	1	Polish
00067707-n	penyerahan	KEEP	O	1	English
01002740-v	membawa	DELETE	O	1	English
01326528-v	meleburkan	DELETE	O	1	Finnish
11414608-n	pengaruh	KEEP	Y	1	Japanese
04379964-n	area	KEEP	None	1	English
02428924-v	kumpul	KEEP	O	1	English
07557434-n	lauk	KEEP	Y	1	English
01150981-v	mengajukan	KEEP	O	1	Finnish
00402419-a	berwarna-warni	KEEP	Y	1	Spanish
01651293-v	dilanjutkan	KEEP	None	1	English
02868489-a	akustik	KEEP	O	1	Polish
04346328-n	stupa	KEEP	O	1	English
02930766-n	taksi	KEEP	O	1	Polish
07499615-n	keramahan	KEEP	O	1	Greek
00669762-v	membutuhkan	DELETE	O	1	English
02472987-n	insan	KEEP	None	2	English, Spanish
07804323-n	bachang	KEEP	None	1	Portuguese
01807882-v	terpikat	KEEP	Y	1	Finnish
00312553-n	perjalanan	KEEP	O	1	English
01348174-v	mengunci	KEEP	Y	1	English
02020590-v	menubruk	DELETE	O	1	English
02686471-v	membawa	DELETE	O	1	Greek
00060632-r	sebelum	KEEP	None	1	Portuguese
08972920-n	auckland	KEEP	None	1	Japanese
07965085-n	badan	KEEP	O	1	Slovene
02627934-v	makan	DELETE	O	1	English
02701210-v	mengisi	DELETE	O	1	English
00402419-a	beraneka warna	KEEP	None	1	Spanish
13809207-n	sebagian	KEEP	O	1	English
07020538-n	tari	KEEP	Y	1	English
13767239-n	gelas	KEEP	O	1	Greek
02713594-n	sayap	KEEP	X	1	Portuguese
01999218-v	membawa	DELETE	O	1	English
08704409-n	kandahar	KEEP	None	4	Finnish, Polish, Slovene, Portuguese
04344246-n	studio	KEEP	Y	1	English
03671668-n	talian	DELETE	None	1	English
04557648-n	bohongan	DELETE	X	1	Finnish
02233704-v	download	KEEP	None	1	English
01824736-v	mahu	DELETE	None	1	English
10677713-n	pedukung	KEEP	None	1	English
00425071-v	bermunculan	KEEP	Y	1	English
03405725-n	mebel	KEEP	O	1	Spanish
05677504-n	rasa	KEEP	O	1	Spanish
07753592-n	pisang	KEEP	Y	1	English
03800563-n	chinatown heritage centre	KEEP	None	1	Polish
00201407-v	mengubah	KEEP	O	1	English
02247390-v	bawa	KEEP	O	1	English
08430203-n	barisan	KEEP	Y	1	Thai
02466132-n	sirip	KEEP	O	1	English
00331446-a	tepi	KEEP	O	1	English
02838728-n	ujung	KEEP	O	1	English
02599636-v	mengambil	KEEP	O	1	English
00079107-r	niscaya	KEEP	None	1	English
03649459-n	pengadilan	KEEP	L	1	English
00743344-v	hubungilah	KEEP	None	1	English
01771535-v	rasakanlah	KEEP	X	1	English
00253761-v	berkembang	KEEP	O	1	English
09385137-n	racikan	KEEP	O	1	English
02269286-a	segala	KEEP	Y	1	Finnish
01505254-v	didatangi	KEEP	None	1	English
02684924-v	berlanjut	KEEP	O	1	English
05129565-n	jauhnya	KEEP	None	1	Finnish
10243664-n	lama	KEEP	O	1	Polish
02608347-v	dijelajahi	KEEP	None	1	English
07804323-n	padi	DELETE	Y	1	Portuguese
02614181-v	kelihatan	DELETE	O	1	English
02620587-v	berbahan	DELETE	X	1	Spanish
02394183-v	berhasil	DELETE	O	1	English
02737876-v	termasuk	DELETE	O	1	English
13952171-n	yang benar	KEEP	X	1	English
08876975-n	manchester	KEEP	None	3	Japanese, English, Portuguese
01617192-v	membuat	KEEP	O	1	Spanish
01637982-v	menemukan	KEEP	Y	1	English
05816287-n	ilmu	KEEP	O	1	English
01667132-v	membetulkan	KEEP	O	1	English
02207206-v	belilah	KEEP	None	1	English
02378623-v	memberikan reaksi	DELETE	X	1	English
00004722-r	hanya	KEEP	Y	1	Finnish
09786585-n	penggemar	KEEP	Y	1	Portuguese
02347220-v	gadaikan	KEEP	None	1	English
01183573-v	memuaskan	KEEP	O	1	English
00085512-r	khusus	KEEP	O	2	English, Portuguese
02415390-a	pekat	KEEP	Y	1	English
03191029-n	dadu	KEEP	O	1	English
01714208-v	dibawakan	KEEP	X	1	English
03786901-n	alu	KEEP	None	1	English
02679227-v	mulai	KEEP	O	1	English
01409581-a	sebagai	KEEP	O	1	Spanish
01158181-v	melindangkan	DELETE	O	1	Spanish
00238022-n	hal memperkenalkan seseorang	DELETE	X	1	Spanish
05301908-n	mulut	KEEP	O	1	English
02905036-n	panggangan	KEEP	O	1	Finnish
09991026-n	lelaki	DELETE	O	1	English
00751567-v	memaksakan	DELETE	O	1	English
00341560-v	melalui	KEEP	O	1	Arabic
08068375-n	bollywood	KEEP	X	2	English, Portuguese
00153263-v	menambahkan	KEEP	Y	1	English
08593262-n	leluhur	DELETE	O	1	Spanish
01052248-a	semerbak	KEEP	O	1	English
09792555-n	leluhur	KEEP	Y	1	Spanish
00022829-r	sekali	KEEP	O	1	English
00756076-v	memakan	KEEP	None	1	English
04152829-n	layar	KEEP	Y	1	English
13323988-n	biaya kuliah	KEEP	X	1	English
07776866-n	makanan laut	KEEP	O	1	English
03748162-n	outlet	KEEP	None	1	English
02546467-v	akui	KEEP	X	1	Greek
13926786-n	suatu situasi tertentu	DELETE	X	1	English
08462320-n	data	KEEP	O	1	English
01466543-v	menghiasi	KEEP	O	1	English
08627919-n	kawasan	KEEP	O	1	English
01824736-v	mengasyiki	DELETE	O	1	English
07644967-n	chicken	KEEP	None	1	English
00350104-v	melanjutkan	KEEP	None	1	English
02201644-v	membagikan	KEEP	None	1	English
00756076-v	mengangkat	DELETE	O	1	English
07644967-n	chiken	KEEP	None	1	English
01953297-a	sangat halus	KEEP	X	1	English
01565921-v	menelan habis	DELETE	X	1	English
07585208-n	kaldu	KEEP	O	1	English
01157517-v	meleburkan	DELETE	O	1	English
03631177-n	les	KEEP	O	1	Portuguese
10061656-n	lezat	KEEP	None	1	English
00031899-r	amat	KEEP	L	1	Finnish
00610167-v	lupakan	KEEP	X	1	English
01188725-v	mensyaratkan	DELETE	O	1	Greek
07583197-n	soto	KEEP	None	1	Finnish
04961691-n	abu-abu	KEEP	O	1	English
02973558-n	ukiran	KEEP	O	1	Japanese
04928903-n	cara	KEEP	O	1	English
